# NEST version: master@15b7cd89e
# RecordingBackendASCII version: 2
sender	time_ms
3	2.900
3	7.800
3	12.700
3	17.600
3	22.500
3	27.400
3	32.300
3	37.200
3	42.100
3	47.000
3	51.900
3	56.800
3	61.700
3	66.600
3	71.500
3	76.400
3	81.300
3	86.200
3	91.100
3	96.000
3	100.900
3	105.800
3	110.700
3	115.600
3	120.500
3	125.400
3	130.300
3	135.200
3	140.100
3	145.000
3	149.900
3	154.800
3	159.700
3	164.600
3	169.500
3	174.400
3	179.300
3	184.200
3	189.100
3	194.000
3	198.900
3	203.800
3	208.700
3	213.600
3	218.500
3	223.400
3	228.300
3	233.200
3	238.100
3	243.000
3	247.900
3	252.800
3	257.700
3	262.600
3	267.500
3	272.400
3	277.300
3	282.200
3	287.100
3	292.000
3	296.900
3	301.800
3	306.700
3	311.600
3	316.500
3	321.400
3	326.300
3	331.200
3	336.100
3	341.000
3	345.900
3	350.800
3	355.700
3	360.600
3	365.500
3	370.400
3	375.300
3	380.200
3	385.100
3	390.000
3	394.900
3	399.800
3	404.700
3	409.600
3	414.500
3	419.400
3	424.300
3	429.200
3	434.100
3	439.000
3	443.900
3	448.800
3	453.700
3	458.600
3	463.500
3	468.400
3	473.300
3	478.200
3	483.100
3	488.000
3	492.900
3	497.800
3	502.700
3	507.600
3	512.500
3	517.400
3	522.300
3	527.200
3	532.100
3	537.000
3	541.900
3	546.800
3	551.700
3	556.600
3	561.500
3	566.400
3	571.300
3	576.200
3	581.100
3	586.000
3	590.900
3	595.800
3	600.700
3	605.600
3	610.500
3	615.400
3	620.300
3	625.200
3	630.100
3	635.000
3	639.900
3	644.800
3	649.700
3	654.600
3	659.500
3	664.400
3	669.300
3	674.200
3	679.100
3	684.000
3	688.900
3	693.800
3	698.700
3	703.600
3	708.500
3	713.400
3	718.300
3	723.200
3	728.100
3	733.000
3	737.900
3	742.800
3	747.700
3	752.600
3	757.500
3	762.400
3	767.300
3	772.200
3	777.100
3	782.000
3	786.900
3	791.800
3	796.700
3	801.600
3	806.500
3	811.400
3	816.300
3	821.200
3	826.100
3	831.000
3	835.900
3	840.800
3	845.700
3	850.600
3	855.500
3	860.400
3	865.300
3	870.200
3	875.100
3	880.000
3	884.900
3	889.800
3	894.700
3	899.600
3	904.500
3	909.400
3	914.300
3	919.200
3	924.100
3	929.000
3	933.900
3	938.800
3	943.700
3	948.600
3	953.500
3	958.400
3	963.300
3	968.200
3	973.100
3	978.000
3	982.900
3	987.800
3	992.700
3	997.600
