# NEST version: nest-3-microcircuit@ecdf31ae4
# RecordingBackendASCII version: 2
sender	time_ms
5933	500.200
5980	500.500
5888	500.700
5938	501.100
5953	501.100
5930	502.200
5978	504.500
5902	505.000
5982	507.500
5929	508.100
5974	510.800
5884	511.100
5972	511.300
5895	511.700
5924	513.400
5913	513.500
5936	513.800
5916	515.800
5961	517.600
5923	524.400
5932	524.400
5962	524.600
5948	524.700
5900	525.000
5969	525.400
5930	525.800
5956	528.000
5910	529.500
5877	530.900
5953	531.500
5907	533.900
5979	536.100
5976	537.200
5978	539.400
5970	539.700
5933	540.400
5891	541.200
5940	543.900
5981	544.400
5943	546.200
5942	546.300
5921	546.400
5924	546.500
5903	546.900
5928	547.000
5905	547.600
5914	548.600
5950	554.800
5908	555.000
5881	557.500
5937	557.500
5972	557.800
5980	558.400
5979	562.500
5942	564.200
5922	564.900
5889	565.400
5935	565.700
5902	565.900
5892	567.300
5946	568.400
5928	570.300
5887	571.200
5909	572.400
5924	572.400
5914	573.700
5937	574.100
5953	577.100
5927	577.400
5961	580.800
5936	581.800
5896	582.600
5900	583.100
5965	584.000
5911	584.500
5932	584.800
5916	585.500
5930	586.600
5913	588.000
5884	592.300
5969	593.100
5944	595.500
5940	596.000
5968	597.000
5902	597.100
5910	598.300
5924	599.400
5877	600.400
5907	600.800
5953	604.400
5976	606.900
5938	609.800
5899	610.700
5954	611.700
5981	612.200
5917	612.500
5897	614.000
5883	614.800
5944	615.000
5916	615.200
5890	615.300
5880	615.800
5903	615.800
5937	615.900
5900	617.400
5972	620.300
5929	623.200
5928	625.300
5895	625.700
5878	628.600
5955	629.100
5907	629.400
5877	630.900
5980	631.900
5950	632.300
5973	633.700
5979	635.100
5884	638.100
5909	642.300
5879	644.900
5953	645.200
5972	645.300
5937	645.400
5913	646.700
5889	646.900
5944	649.200
5897	650.200
5902	651.400
5966	651.600
5927	653.100
5946	653.200
5901	653.700
5936	654.900
5886	655.300
5892	655.600
5965	658.500
5981	660.100
5877	662.300
5928	664.200
5907	665.000
5931	665.800
5957	667.900
5950	669.800
5968	671.600
5955	673.800
5924	674.100
5900	674.300
5933	674.700
5942	675.200
5909	677.700
5972	680.800
5978	681.300
5974	681.700
5982	681.900
5916	683.100
5935	683.300
5929	683.500
5970	687.900
5979	688.500
5980	690.700
5899	692.400
5924	694.000
5914	694.200
5946	694.600
5895	695.100
5893	695.400
5913	698.300
5889	699.300
5910	701.200
5950	702.500
5937	704.000
5940	704.300
5928	704.800
5911	705.700
5877	705.900
5916	705.900
5935	706.100
5980	706.400
5936	711.700
5883	712.600
5944	716.800
5955	717.000
5942	719.800
5966	720.500
5907	721.100
5951	721.200
5976	724.500
5897	725.100
5917	727.600
5975	727.700
5978	728.000
5953	728.300
5970	728.400
5910	728.600
5946	728.600
5918	731.700
5928	734.500
5900	735.300
5901	735.800
5914	735.900
5933	738.300
5898	741.200
5895	741.300
5905	743.300
5938	744.600
5955	745.100
5909	745.400
5903	745.600
5979	745.700
5968	745.900
5917	746.000
5926	746.000
5940	746.000
5949	746.000
5896	755.700
5910	756.400
5883	757.300
5943	759.700
5916	760.000
5925	761.900
5957	762.800
5877	763.300
5889	764.200
5903	764.200
5944	764.300
5905	767.800
5919	769.100
5884	770.400
5886	770.800
5973	771.100
5975	771.700
5950	773.200
5881	773.400
5913	773.600
5964	773.700
5980	777.300
5909	778.300
5893	781.500
5960	781.800
5929	782.100
5948	786.800
5888	789.000
5922	789.000
5880	790.900
5956	794.300
5946	794.500
5973	794.600
5897	795.100
5914	795.100
5952	797.300
5903	797.500
5919	798.400
5953	800.100
5936	800.400
5976	801.500
5961	803.800
5954	804.500
5878	804.700
5975	805.000
5879	805.600
5895	807.500
5977	811.000
5916	811.300
5942	814.100
5979	814.400
5907	816.900
5981	818.700
5928	821.700
5948	821.900
5905	823.300
5980	823.400
5950	826.500
5884	827.000
5915	827.600
5960	827.800
5969	828.000
5912	830.300
5949	830.900
5910	831.600
5893	834.000
5979	834.500
5907	836.100
5935	836.200
5924	836.500
5914	836.800
5946	839.000
5899	839.700
5926	840.500
5883	840.600
5940	841.100
5882	846.500
5928	850.700
5937	851.100
5977	852.200
5969	852.400
5968	852.900
5953	853.600
5978	855.200
5892	855.300
5975	855.300
5901	856.500
5903	859.800
5912	864.100
5883	864.900
5898	865.200
5886	865.400
5930	865.400
5897	865.800
5935	865.800
5910	866.100
5914	867.800
5949	867.900
5895	870.700
5982	873.700
5953	874.100
5908	874.200
5882	879.400
5946	880.100
5900	880.600
5893	882.300
5970	886.800
5935	888.300
5980	888.400
5957	889.100
5973	889.300
5878	889.600
5907	889.600
5928	889.600
5967	890.000
5924	891.000
5942	891.300
5909	891.600
5905	894.700
5889	895.400
5932	897.500
5937	898.500
5919	899.100
5950	900.600
5968	903.400
5917	903.800
5963	908.800
5979	909.300
5952	909.700
5900	911.100
5891	911.300
5888	911.700
5955	912.600
5893	913.100
5886	916.300
5898	918.700
5933	919.200
5922	919.300
5959	920.400
5970	924.000
5928	926.600
